Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material,Category
Walls,Curtain Wall,BLDG 2_External CW-downhung,Rectangular Mullion,,,,,B2_Mullion_Corner Left,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External CW-downhung,Rectangular Mullion,,,,,B2_Transom Glass to glass,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External CW-downhung,JTC_PEPL_B2_GL1-SPANDREL GLASS,,,,,JTC_PEPL_B2_GL1-SPANDREL GLASS,,,
Walls,Curtain Wall,BLDG 2_External CW-downhung,Curtain Wall,,,,,BLDG 2_External CW-downhung,<By Category>,,
Walls,Curtain Wall,BLDG 2_External CW-downhung,Rectangular Mullion,,,,,JTC-B2_Right mullion border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External CW-downhung,Rectangular Mullion,,,,,B2_Mullion_Corner right,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External CW-downhung,JTC_PEPL_Vision Glass 17.5mm,,,,,JTC_PEPL_Vision Glass 17.5mm,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2),JTC_PEPL_B2_GL1-LAMINATED GLASS,,,,,JTC_PEPL_B2_GL1-LAMINATED GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2),Rectangular Mullion,,,,,B2_Downhung Strip Window Bottom transom with bent cover,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2),Curtain Wall,,,,,BLDG 2_Window Strip (WD-2),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-1),JTC_PEPL_B2_GL1-LAMINATED GLASS,,,,,JTC_PEPL_B2_GL1-LAMINATED GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-1),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-1),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-1),Rectangular Mullion,,,,,B2_Window Transom 122X80mm Glass to glass,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-1),Curtain Wall,,,,,BLDG 2_Window Strip (WD-1),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-1),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-1),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2A),JTC_PEPL_B2_GL1-LAMINATED GLASS,,,,,JTC_PEPL_B2_GL1-LAMINATED GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2A),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2A),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2A),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2A),Curtain Wall,,,,,BLDG 2_Window Strip (WD-2A),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-1),FAP-WINDOW PANEL,,,,,FAP-WINDOW PANEL,,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-1),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-1),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-1),JTC_PEPL_B2_GL1-LAMINATED GLASS,,,,,JTC_PEPL_B2_GL1-LAMINATED GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-1),Rectangular Mullion,,,,,B2_Window Transom 122X80mm Glass to glass,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-1),Curtain Wall,,,,,BLDG 2_Window Strip (FAP-1),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-1),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2B),JTC_PEPL_B2_GL1-SPANDREL GLASS,,,,,JTC_PEPL_B2_GL1-SPANDREL GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2B),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2B),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2B),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-2B),Curtain Wall,,,,,BLDG 2_Window Strip (WD-2B),<By Category>,,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,JTC_PEPL_B2_GL1-SPANDREL GLASS,,,,,JTC_PEPL_B2_GL1-SPANDREL GLASS,,,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,B2_Mullion glass to glass,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,JTC_PEPL_B2_GL1-VISION GLASS,,,,,JTC_PEPL_B2_GL1-VISION GLASS,,,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,FAP-WINDOW PANEL,,,,,FAP-WINDOW PANEL,,,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,B2_Transom Glass to glass,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,B2_CW-FAP BOTTOM TRANSOM,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,B2_FAP-CW TOP TRANSOM,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,BLDG 2_CW_STACKJOINT TOP,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,BLDG 2_CW_STACKJOINT BOTTOM,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,B2_Mullion_Corner right,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,JTC-B2_Right mullion border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Curtain Wall,,,,,BLDG 2_External Facade-Unitised System,<By Category>,,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,JTC-B2_Left mullion border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,B2_Mullion_Corner Left,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,BLDG 2_CW_Top Coping,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,System Panel,,,,,GL1-8mm GLASS,,Glass-JTC,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,System Panel,,,,,GL1-17.5mm GLASS,,Glass-JTC,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,stackjoint,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,window strip top stack joint transom,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,strip window bottom stack joint,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,JTC-window left border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,Rectangular Mullion,,,,,JTC-window right border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_External Facade-Unitised System,JTC_PEPL_Vision Glass 17.5mm,,,,,JTC_PEPL_Vision Glass 17.5mm,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-3),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-3),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-3),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-3),JTC_PEPL_B2_GL1-VISION GLASS,,,,,JTC_PEPL_B2_GL1-VISION GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-3),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-3),Curtain Wall,,,,,BLDG 2_Window Strip (WD-3),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-12),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-12),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-12),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-12),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-12),Curtain Wall,,,,,BLDG 2_Window Strip (WD-12),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-13),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-13),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-13),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-13),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-13),Curtain Wall,,,,,BLDG 2_Window Strip (WD-13),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-14),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-14),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-14),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-14),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-14),Curtain Wall,,,,,BLDG 2_Window Strip (WD-14),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-15),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-15),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-15),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-15),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-15),System Panel,,,,,GL1R- GLASS,,Glass-JTC,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-15),Curtain Wall,,,,,BLDG 2_Window Strip (WD-15),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-16),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-16),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-16),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-16),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-16),Curtain Wall,,,,,BLDG 2_Window Strip (WD-16),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-17),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-17),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-17),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-17),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-17),Curtain Wall,,,,,BLDG 2_Window Strip (WD-17),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-2),FAP-WINDOW PANEL,,,,,FAP-WINDOW PANEL,,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-2),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-2),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-2),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-2),Rectangular Mullion,,,,,B2_Window Transom 122X80mm Glass to glass,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-2),Curtain Wall,,,,,BLDG 2_Window Strip (FAP-2),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-3),JTC_PEPL_B2_GL1R-VISION GLASS FAP PANEL,,,,,JTC_PEPL_B2_GL1R-VISION GLASS FAP PANEL,,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-3),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-3),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-3),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-3),Rectangular Mullion,,,,,B2_Window Transom 122X80mm Glass to glass,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-3),Curtain Wall,,,,,BLDG 2_Window Strip (FAP-3),<By Category>,,
Walls,Curtain Wall,BLDG 2_Window Strip (FAP-3),FAP-WINDOW PANEL,,,,,FAP-WINDOW PANEL,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-4),JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,,,JTC_PEPL_B2_GL1R-VISION LAMINATED HS GLASS,,,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-4),Rectangular Mullion,,,,,B2_Mullion window type side border,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-4),Rectangular Mullion,,,,,B2_Mullion window type LEFT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-4),Rectangular Mullion,,,,,B2_Mullion window type RIGHT BORDER,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-4),Rectangular Mullion,,,,,B2_Window Transom 122X80mm Glass to glass,,JTC_Aluminium Mullion,
Walls,Curtain Wall,BLDG 2_Window Strip (WD-4),Curtain Wall,,,,,BLDG 2_Window Strip (WD-4),<By Category>,,
Walls,Curtain Wall,Alum Backpan,System Panel,,,,,Aluminum Backpan_50mm,,JTC_backpan(1),
Walls,Curtain Wall,Alum Backpan,Curtain Wall,,,,,Alum Backpan,<By Category>,,
Walls,Curtain Wall,Downhung 3mm Cover bent panel,Downhung Panel_2mm thk alum bent cover with rockwool,,,,,Downhung Panel_2mm thk alum bent cover with rockwool,,,
Walls,Curtain Wall,Downhung 3mm Cover bent panel,Curtain Wall,,,,,Downhung 3mm Cover bent panel,<By Category>,,
Generic Models,,,B2 SILL COVER,,,,,,,,
Generic Models,,,JTC B2_ Fire stop,,,,,,,,
Generic Models,,,2mm Alum bent cover,,,,,,,,
Generic Models,,,JTC-BD2 PERFORATED PANEL ASSEMBLY REV.01,,,,,,,,
Generic Models,,,2mm THK ALUM BENT COVER-DOWNHUNG,,,,,,,,
Generic Models,,,PoS-JTC-B2-FIN,,,,,,,,
Generic Models,,,PoS-JTC-B2-FIN_ CORNER,,,,,,,,
Structural Framing,Rectangular and Square Hollow Sections,RHS 400X200X6mm THK GMS,Rectangular and Square Hollow Sections,,,,,RHS 400X200X6mm THK GMS,Metal - Steel - 345 MPa,,
Structural Framing,Rectangular and Square Hollow Sections,SHS150x150x5,Rectangular and Square Hollow Sections,,,,,SHS150x150x5,Metal - Steel - 345 MPa,,
Structural Framing,UB-Universal Beams,UB686x254x125,UB-Universal Beams,,,,,UB686x254x125,Metal - Steel - 345 MPa,,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1100Dx300W (Coupling Beam - Detail 2),LCBC_Concrete-Rectangular Beam1,,,,,1100Dx300W (Coupling Beam - Detail 2),LCBC_Concrete,,
Structural Framing,LCBC_Concrete-Rectangular Beam1,3500Dx300W (Coupling Beam - Detail 1),LCBC_Concrete-Rectangular Beam1,,,,,3500Dx300W (Coupling Beam - Detail 1),<By Category>,,
Structural Framing,LCBC_Concrete-Rectangular Beam1,3520Dx300W (Coupling Beam - Detail 1),LCBC_Concrete-Rectangular Beam1,,,,,3520Dx300W (Coupling Beam - Detail 1),<By Category>,,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1150Dx300W (Coupling Beam - Detail 2),LCBC_Concrete-Rectangular Beam1,,,,,1150Dx300W (Coupling Beam - Detail 2),<By Category>,,
Structural Framing,L-Angles,L100x70x10,L-Angles,,,,,L100x70x10,Metal - Steel - 345 MPa,,
Structural Framing,L-Angles,L100x57x10,L-Angles,,,,,L100x57x10,Metal - Steel - 345 MPa,,
Structural Framing,Plate,10X85,Plate,,,,,10X85,Metal - Steel - 345 MPa,,
Generic Models,LCBC_PLATE 10X80_3,LCBC_PLATE 10X80_3,LCBC_PLATE 10X80_3,,,,,LCBC_PLATE 10X80_3,,,
Generic Models,LCBC_PLATE 10X80_2,LCBC_PLATE 10X80_2,LCBC_PLATE 10X80_2,,,,,LCBC_PLATE 10X80_2,,,
Generic Models,LCBC_PLATE 10THK_2,LCBC_PLATE 10THK_2,LCBC_PLATE 10THK_2,,,,,LCBC_PLATE 10THK_2,,,
Generic Models,LCBC_PLATE 10THK_3,LCBC_PLATE 10THK_3,LCBC_PLATE 10THK_3,,,,,LCBC_PLATE 10THK_3,,,
Generic Models,LCBC_PLATE 10THK,LCBC_PLATE 10THK,LCBC_PLATE 10THK,,,,,LCBC_PLATE 10THK,,,
Walls,Basic Wall,L166_Wall 100mm(20-15 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall 100mm(20-15 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall 100mm(0-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall 100mm(0-0 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall 100mm(20-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall 100mm(20-0 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall 100mm(15-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall 100mm(15-0 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall 100mm(15-15 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall 100mm(15-15 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall 3C_150mm(20mm one side),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(20mm one side),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall 2C_100mm(No Plaster),Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm(No Plaster),00_L166_BLOCK WALL,,
Walls,Basic Wall,L166_Tile Finish_35mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,L166_Tile Finish_35mm,TILES,,
Walls,Basic Wall,L166_Wall_100mm(25-25 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm(25-25 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Stainless Strip_10mm,Basic Wall,04:MS13,,Stainless Steel Strip,,L166_Stainless Strip_10mm,FN-METAL (ALUM),,
Generic Models,L166_Tactile,LCBC_4 Tactile,L166_Tactile,,,Ceramic Tactiles,,LCBC_4 Tactile,,<By Category>,
Generic Models,L166_Tactile,LCBC_4 Tactile 2,L166_Tactile,,,Ceramic Tactiles,,LCBC_4 Tactile 2,,<By Category>,
Doors,LCBC_SD_Hatch Door,1000W x 2200HT (Default size),LCBC_SD_Hatch Door,,,Access Hatch Door,General Aluminium Door (Where Expose to Weather),1000W x 2200HT (Default size),,,
Windows,,,WNC_CW4_Minhawk,,,,,,,,
Windows,,,WNC_CW2_Minhawk 2,,,,,,,,
Windows,,,WNC_CW6_Minhawk1,,,,,,,,
Floors,Floor,LCBC_AR_FL_50mm TILES (600x600mm),Floor,,,600x600x9.5mm Unglazed Porcelain Floor Tiles,,LCBC_AR_FL_50mm TILES (600x600mm),<By Category>,,
Floors,Floor,LCBC_AR_FL_50mm STFL,Floor,,,50mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_50mm STFL,"Granite, Cut, Polished",,
Floors,Floor,LCBC_AR_FL_175mm,Floor,,,175mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_175mm,Default,,
Floors,Floor,LCBC_AR_FL_20mm STFL TILES,Floor,,,600x600x9.5mm Unglazed Porcelain Floor Tiles,,LCBC_AR_FL_20mm STFL TILES,TILES 600x600,,
Floors,Floor,LCBC_AR_FL_20mm TL-01,Floor,,,150x600 Timberlook-Alike Floor Tiles,,LCBC_AR_FL_20mm TL-01,150x600mm TILES staggered,,
Structural Framing,LCBC_Concrete-Rectangular Beam3,800Dx325W,LCBC_Concrete-Rectangular Beam3,,,,,800Dx325W,LCBC_Concrete,,
Structural Framing,LCBC_Concrete-Rectangular Beam3,800Dx400W,LCBC_Concrete-Rectangular Beam3,,,,,800Dx400W,LCBC_Concrete,,
Structural Framing,LCBC_Concrete-Rectangular Beam1,500Dx600W,LCBC_Concrete-Rectangular Beam1,,,,,500Dx600W,ST-CONC,,
Structural Framing,LCBC_Conc-Precast Edge Beam,500Dx600W,LCBC_Conc-Precast Edge Beam,,,,,500Dx600W,ST-CONC,,
Floors,Floor,LCBC_Struct_FL_125MM,Floor,,,800mm THK RC FLOOR SLAB,,LCBC_Struct_FL_125MM,ST-CONC,,
Pipe Fittings,,,PB_Flanged_Reduce Tee,,,,,,,,
Pipe Fittings,,,PB_ACMV_Flanged_End Cap,,,,,,,,
Pipe Fittings,,,PB_ACMV_Generic_Elbow,,,,,,,,
Pipe Fittings,,,PB_ACMV_Generic_Equal Tee,,,,,,,,
Pipe Fittings,,,PB_ACMV_Flange,,,,,,,,
Pipe Fittings,,,PB_ACMV_Generic_Reducer,,,,,,,,
Pipe Fittings,,,PB_ACMV_Generic_End Cap,,,,,,,,
Pipe Fittings,,,PB_ACMV_Flanged_Adaptor,,,,,,,,
Pipe Fittings,,,PB_ACMV_Flanged_Equal Tee,,,,,,,,
Pipe Fittings,,,PB_ACMV_Flanged_Elbow,,,,,,,,
Pipe Fittings,,,PB_ACMV_Generic_Union,,,,,,,,
Pipe Fittings,,,PB_ACMV_Flanged_Reducer,,,,,,,,
Pipe Fittings,,,ACMV Pipe Ead Cap - Dia 1000,,,,,,,,
Pipe Fittings,,,T_강관 ELBOW_WELD,,,,,,,,
Pipe Fittings,,,ACMV Chiller Room CHWS Pipe Header-Pump In,,,,,,,,
Pipe Fittings,,,ACMV Chiller Room CHWS Pipe Header-Pump Out,,,,,,,,
Pipe Fittings,,,ACMV Chiller Room CWS Pipe Header-Pump Out,,,,,,,,
Pipe Fittings,,,ACMV Chiller Room CWS Pipe Header-Pump In,,,,,,,,
Pipe Fittings,,,ACMV Chiller Room CHWS Pipe Header-Chiller,,,,,,,,
Pipe Fittings,,,ACMV Chiller Room CHWR Pipe Header-Chiller,,,,,,,,
Pipe Fittings,,,ACMV Chiller Room CWR Pipe Header-Chiller,,,,,,,,
Pipe Fittings,,,ACMV Chiller Room CWS Pipe Header-Chiller,,,,,,,,
Pipe Fittings,,,ACMV Pipe Ead Cap - Dia 150,,,,,,,,
Pipe Fittings,ACMV Coupling_Union,Standard,ACMV Coupling_Union,,,,,Standard,,Victaulic,
Pipe Fittings,ACMV Coupling_Union,Standard,ACMV Coupling_Union,,,,,,,Victaulic,
Pipe Fittings,,,ACMV Pipe Ead Cap - Dia 400,,,,,,,,
Pipe Fittings,,,ACMV Pipe Ead Cap - Dia 300,,,,,,,,
